,Title,Published_date,Views,Likes,Comments,Month
1514,APEX LEGENDS - ¿PRIMERA VICTORIA EN DIRECTO? 🏆,2020-02-07,668746,53898,398,Feb
1515,KARMALAND - LOLITO PIERDE LA CABEZA Y MANGEL NOS CUENTA... (MEJORES MOMENTOS),2020-02-06,1224237,97110,1389,Feb
1516,DRAGON BALL Z: KAKAROT - MAJIN BOO vs GOKU,2020-02-06,825262,75806,599,Feb
1517,KARMALAND - VUELVO DESPUES DE MIS VACACIONES!,2020-02-06,3505125,244239,2288,Feb
1518,"APEX LEGENDS - TEMPORADA 4 (Vegetta, Willy y Angel)",2020-02-05,1110580,79542,747,Feb
1519,KARMALAND - NUEVAS TRAMPAS DE PECES Y CUEVA SUBMARINA,2020-02-04,1930921,252466,2547,Feb
1520,"PARKOUR IMPOSIBLE 99,9% TROLL CON ELITROS (100 NIVELES)",2020-02-04,1396238,157219,4391,Feb
1521,KARMALAND - NOOoOooOooOooOO TROLLEO LUZU Y RUBIUS (MEJORES MOMENTOS),2020-02-03,1600784,127708,2155,Feb
1522,ANT MAN EN MINECRAFT (ESCONDITE),2020-02-03,1961824,147135,1210,Feb
1523,KARMALAND - LLUVIA DE HIERRO!,2020-02-02,2369849,232467,5052,Feb
1524,LOS JUEGOS DE EL HAMBRE Y LA PATATA (MINECRAFT),2020-02-02,2742726,172167,1961,Feb
1525,KARMALAND - BARBACOA CON LOLITO (MEJORES MOMENTOS),2020-02-01,875338,70122,1016,Feb
1526,"PARKOUR IMPOSIBLE 99,9% TROLL DE SERPIENTES EN MOVIMIENTO (100 NIVELES)",2020-02-01,1602386,136226,1757,Feb
1527,KARMALAND - NUEVO TRAJE DE LOBO NOCTURNO 🐺,2020-01-31,3178307,417119,5957,Jan
1528,TODOS LOS DESASTRES NATURALES ¿SOBREVIVIREMOS? (MINECRAFT),2020-01-31,1850509,201862,1855,Jan
1529,KARMALAND - RUBIUS TROLL INVISIBLE Y LA VACA EN FRASCO (MEJORES MOMENTOS),2020-01-30,1202694,103982,1207,Jan
1530,VIERNES 13 EN MINECRAFT - LA SALA SECRETA DEL CIEGO,2020-01-30,1692059,139174,1020,Jan
1531,KARMALAND - MI NUEVA HABITACION *LOS COCIS*,2020-01-29,2046624,279388,5484,Jan
1532,VEGETTA BUENO vs VEGETTA MALO (MINECRAFT),2020-01-29,1266132,112719,1109,Jan
1533,KARMALAND - ALFRED SIEMPRE EN MI CORAZON 💜 (MEJORES MOMENTOS),2020-01-28,1143670,100738,1595,Jan
1534,"PARKOUR IMPOSIBLE 99,9% TROLL DE LAVA PELIGROSA (100 NIVELES)",2020-01-28,1445521,132773,1365,Jan
1535,KARMALAND - ¿COMO ESTARA LUZU? #LUZUSAD,2020-01-27,3824390,323288,4372,Jan
1536,DRAGON BALL Z: KAKAROT - DIA DE SUPER SAIYANS!,2020-01-27,861722,84862,867,Jan
1537,KARMALAND - VISITAMOS LA CASA DE RUBIUS (MEJORES MOMENTOS),2020-01-26,1157244,91869,1421,Jan
1538,DRAGON BALL Z: KAKAROT ¿LA LLEGADA DE MAJIN BOO?,2020-01-26,772506,82224,989,Jan
1539,KARMALAND - ¿QUIEN SERA NUESTRO ALCALDE?,2020-01-25,3447537,290522,4091,Jan
1540,ME ENGAÑA HERNY EN LA SALA SECRETA 😱 *MURDER MYSTERY*,2020-01-25,967355,116368,1455,Jan
1541,KARMALAND - ¿ES ILEGAL? (MEJORES MOMENTOS ),2020-01-24,1382947,101274,1909,Jan
1542,DRAGON BALL Z: KAKAROT ( GOHAN vs CELL ),2020-01-24,1258014,106321,946,Jan
1543,KARMALAND - RUBIUS ME ATROPELLA CON EL TREN ( MEJORES MOMENTOS ),2020-01-23,902775,69189,951,Jan
1544,"PARKOUR IMPOSIBLE 99,9% TROLL ¿LO CONSEGUIREMOS?  (100 NIVELES)",2020-01-23,1900904,171648,1549,Jan
1545,KARMALAND - UNA CASA EN EL ARBOL Y NUEVA MINA,2020-01-22,3196238,291511,2430,Jan
1546,DRAGON BALL Z: KAKAROT ( CELL HA LLEGADO ),2020-01-22,1183271,104080,752,Jan
1547,KARMALAND - CAE UN METEORITO EN MI CASA ( MEJORES MOMENTOS ),2020-01-21,1345099,106356,1624,Jan
1548,DRAGON BALL Z: KAKAROT ( LLEGAN LOS ANDROIDES ),2020-01-21,1186341,105661,675,Jan
1549,KARMALAND - NUEVA CASA ARBOL,2020-01-21,3476980,272815,2881,Jan
1550,DRAGON BALL Z: KAKAROT ( TRUNKS DEL FUTURO Y BOLAS DE DRAGON ) #6,2020-01-20,1431545,118707,561,Jan
1551,KARMALAND - NOS ATACAN LOS MISILES! ( MEJORES MOMENTOS ),2020-01-19,1321630,97831,1304,Jan
1552,DRAGON BALL Z: KAKAROT ( GOKU SUPER SAIYAN ) #5,2020-01-19,1907365,137280,963,Jan
1553,KARMALAND - MOAI Y VACA EN UN FRASCO!,2020-01-19,2513623,215702,2599,Jan
1554,DRAGON BALL Z: KAKAROT ( EL EQUIPO GINYU EN NAMEK ) #4,2020-01-18,1834341,129205,714,Jan
1555,KARMALAND - LA CASA ENCANTADA! (MEJORES MOMENTOS),2020-01-17,3856323,206758,2103,Jan
1556,DRAGON BALL Z: KAKAROT ( SOY VEGETA EN NAMEK ) #3,2020-01-17,1517213,131949,944,Jan
1557,KARMALAND - ESTOY MAMADISIMO Y DECORAMOS LA MANSION!,2020-01-17,5205053,241317,2101,Jan
1558,DRAGON BALL Z: KAKAROT ( VEGETTA vs VEGETTA777) #2,2020-01-16,3069082,202305,1600,Jan
1559,KARMALAND - LOLITO LE CAMBIA LA CARA! (MEJORES MOMENTOS),2020-01-15,1234306,97838,1271,Jan
1560,DRAGON BALL Z: KAKAROT #1 (COMENZAMOS LA AVENTURA),2020-01-15,5154084,288525,3973,Jan
1561,KARMALAND - QUIERO TODOS LOS PODERES!,2020-01-15,4312197,307957,2800,Jan
1562,GTA 5 CON SUSCRIPTORES - SE LIA MUCHO (MEJORES MOMENTOS),2020-01-14,555633,44097,764,Jan
1563,KARMALAND - AURONPLAY Y VEGETTA LADRONES! (MEJORES MOMENTOS),2020-01-13,1832139,138947,1666,Jan
1564,"PARKOUR IMPOSIBLE 99,99% TROLL (100 NIVELES) #1",2020-01-13,1991799,185797,2314,Jan
1565,KARMALAND - SOY UN FANTASMA (TROLLEO A LUZU Y ALEXBY),2020-01-12,8482803,418292,5052,Jan
1566,GTA 5 - PREPARAMOS SUPER ATRACO EN DIRECTO! ¿SALDRA BIEN?,2020-01-12,6065171,209410,1544,Jan
1567,KARMALAND - EL CONTRATO DE RUBIUS Y LOS COCIS (MEJORES MOMENTOS),2020-01-11,986587,77719,1129,Jan
1568,EL ESCONDITE EN MINECRAFT (COCINA GIGANTE),2020-01-11,1793905,132165,1232,Jan
1569,GTA 5 - ROBAMOS EL AUTOBUS DE LA CARCEL (CON SUSCRIPTORES),2020-01-10,667349,63797,966,Jan
1570,KARMALAND - EL HOMBRE INVISIBLE Y SUS TORRETAS!,2020-01-10,3333189,258016,2330,Jan
1571,KARMALAND - RUBIUS ME PRESENTA A SU MUJER (MEJORES MOMENTOS),2020-01-09,968202,79711,1305,Jan
1572,REGRESAMOS A PUBG DESPUES DE UN AÑO (100% SALE MAL),2020-01-09,1448537,140696,1644,Jan
1573,KARMALAND - LADRONES POR UN DIA!,2020-01-08,3672870,230170,2932,Jan
1574,GTA V EN DIRECTO! - ROBO AL CASINO!!!!,2020-01-07,3412094,184632,1606,Jan
1575,KARMALAND - CONSEGUIMOS LA LLAVE SECRETA (MEJORES MOMENTOS),2020-01-07,1148047,83403,1229,Jan
1576,KARMALAND - LA COCINA DE LOS SUEÑOS!,2020-01-07,3329369,214390,2563,Jan
1577,CARRERA DE BARCOS (MINECRAFT REALMS REY Y REINA),2020-01-06,524490,65761,808,Jan
1578,KARMALAND - ASI VIVIMOS EL FIN DE AÑO (MEJORES MOMENTOS),2020-01-05,880747,74301,1255,Jan
1579,NOVEDADES MODERN WARFARE 2020! (SIN ENFADOS 😅),2020-01-05,543697,40955,244,Jan
1580,KARMALAND - BESTIAS GIGANTES (EL GRAN COMBATE),2020-01-04,651457,57589,1056,Jan
1581,LLUVIA DE METEORITOS EN MINECRAFT (Desastres Naturales),2020-01-04,1622963,141451,1652,Jan
1582,KARMALAND - LLEVAMOS ANNABELLE AL CEMENTERIO Y...,2020-01-03,2665624,180992,4576,Jan
1583,SLEEPY HOLLOW 2020 (MINECRAFT MURDER MYSTERY),2020-01-03,772083,85823,1934,Jan
1584,KARMALAND - EVENTO ESPECIAL DE LOCOS! (MEJORES MOMENTOS),2020-01-02,962560,85739,1157,Jan
1585,TNT RUN 2020!,2020-01-02,1667653,145112,3747,Jan
1586,KARMALAND 2020,2020-01-01,6167865,319728,4287,Jan
1587,KARMALAND - LA LEYENDA DE LOBO PLATEADO,2019-12-31,1151120,101807,1779,Dec
1588,¿CUAL ES LA MEJOR JUGADA DEL 2019?,2019-12-31,321592,40970,611,Dec
1589,KARMALAND - LOLITO ME CUENTA SUS SECRETOS Y...,2019-12-30,2639538,232753,4047,Dec
1590,KARMALAND Y EL PEAKY BLINDER (MEJORES MOMENTOS),2019-12-30,820424,71852,1551,Dec
1591,KARMALAND - EL CABALLO DE AURONPLAY (MEJORES MOMENTOS),2019-12-29,922636,77400,1473,Dec
1592,MODERN WARFARE 0% ENFADOS! *SI TE ENFADAS PIERDES*,2019-12-29,511008,43520,241,Dec
1593,KARMALAND - LOBO NOCTURNO ROBA EN LA COMISARIA (MEJORES MOMENTOS),2019-12-28,1158381,86772,1303,Dec
1594,EL REY DE LA DINAMITA,2019-12-28,1222767,107401,1529,Dec
1595,KARMALAND - ESPECIAL CAMPANADAS FIN DE AÑO! 2020,2019-12-27,3211112,215443,2285,Dec
1596,KARMALAND - WILLY ME ELECTROCUTA CON UN TASER (MEJORES MOMENTOS),2019-12-26,1285519,95254,1596,Dec
1597,NAVIDAD EN MODERN WARFARE! 🎄,2019-12-26,544324,43194,260,Dec
1598,KARMALAND - 🎄 SANTAGETTA HA LLEGADO POR NAVIDAD 🎄,2019-12-25,1781085,163705,8815,Dec
1599,DESASTRES NATURALES EN MINECRAFT,2019-12-25,1427126,170364,1644,Dec
1600,VEGETTA777 JUEGA STADIA POR NAVIDAD,2019-12-24,1672823,235543,13925,Dec
1601,SANTAGETTA EN MINECRAFT *MURDER MYSTERY*,2019-12-24,1333380,208413,1655,Dec
1602,KARMALAND - RUBIUS TIRA MI CABALLO! (MEJORES MOMENTOS),2019-12-23,1384105,94716,1229,Dec
1603,VOLVEMOS POR NAVIDAD,2019-12-23,508249,78608,1269,Dec
1604,KARMALAND - EVENTO ESPECIAL NAVIDAD  🎄🎅🎄,2019-12-22,3226449,258172,3583,Dec
1605,KARMALAND - MUÑECO DE NIEVE GIGANTE  (WILLY Y FARGAN),2019-12-21,2112156,159072,2925,Dec
1606,MINECRAFT REALMS Y LA PATATA CALIENTE,2019-12-21,1465190,111233,1268,Dec
1607,NUEVOS *MAPAS DE NAVIDAD* Y 0% ENFADOS EN #MODERNWARFARE,2019-12-21,610623,46552,277,Dec
1608,KARMALAND - APARECE LA MUÑECA ANNABELLE,2019-12-20,1284696,110818,1867,Dec
1609,EL SERVIDOR CONTRA NOSOTROS! GTA V (DLC ATRACOS A CASINO),2019-12-20,1044406,105601,1210,Dec
1610,KARMALAND - ABRO MI REGALO DEL AMIGO INVISIBLE ¿QUE SERA?,2019-12-20,4227451,343334,4868,Dec
1611,KARMALAND - ABRIMOS UN COFRE MISTERIOSO! (MEJORES MOMENTOS),2019-12-18,1088909,114524,1003,Dec
1612,LA MAQUINA DEL AMOR - GTA V (DLC ATRACO A CASINO),2019-12-18,1252648,118928,1752,Dec
1613,KARMALAND - SUPER TORRETAS SECRETAS!,2019-12-17,3035352,257100,3788,Dec
1614,NAVIDADES CON ZOMBIES (Willyrex y Vegetta),2019-12-17,400431,42668,695,Dec
1615,KARMALAND - LOBO NOCTURNO CANTA PARADISE (MEJORES MOMENTOS),2019-12-16,1244419,109792,1859,Dec
1616,ME DAN UNA PALIZA Y ME ARRUINO (SHENMUE 3),2019-12-16,307190,30333,648,Dec
1617,KARMALAND - EL REGALO DE AURONPLAY,2019-12-16,3711530,274962,4018,Dec
1618,NUEVA TIENDA! - MODERN WARFARE (CON WILLY Y ANGEL),2019-12-15,448508,33996,112,Dec
1619,NUEVO DLC GTA V - ROBO AL CASINO!,2019-12-14,2004629,182157,2504,Dec
1620,KARMALAND - BESO GIGANTE (MEJORES MOMENTOS),2019-12-14,1791743,137039,2274,Dec
1621,KARMALAND - EL AMIGO INVISIBLE,2019-12-14,3168216,257890,2838,Dec
1622,VIERNES 13 EN MINECRAFT,2019-12-13,1826187,140086,1760,Dec
1623,KARMALAND - RUBIUS ME MATA POR LA ESPALDA! (MEJORES MOMENTOS),2019-12-12,2287401,144109,1903,Dec
1624,SAMUE JUEGA SHENMUE,2019-12-12,302531,28168,764,Dec
1625,KARMALAND - ANIMALES AL CIELO!,2019-12-12,3204862,256019,2933,Dec
1626,*NUEVO* MODO DE JUEGO (INFECTADO) - MODERN WARFARE,2019-12-11,588625,41141,188,Dec
1627,KARMALAND - FIESTA DE DIAMANTES (MEJORES MOMENTOS),2019-12-10,1522264,116976,1617,Dec
1628,MI PRIMERA VEZ EN SHENMUE 3,2019-12-10,500901,62585,1680,Dec
1629,KARMALAND - LA SALA SECRETA!,2019-12-09,3204962,308900,2740,Dec
1630,NUEVOS MAPAS - MODERN WARFARE! (SI TE ENFADAS PIERDES),2019-12-09,417234,33220,139,Dec
1631,KARMALAND - ESPIAMOS A RUBIUS Y DESCUBRIMOS...,2019-12-08,2694760,201116,2618,Dec
1632,SANTA CLAUS ASESINO! - MURDER MYSTERY *NUEVO MAPA*,2019-12-08,1088564,90883,1224,Dec
1633,KARMALAND - LIBRERIA Y... ¿SALA SECRETA?,2019-12-08,3222181,280466,3111,Dec
1634,¿ERES CAPAZ DE RECORDAR ESTO? (MINECRAFT REALMS),2019-12-07,1168336,94645,872,Dec
1635,PLANTAS VS ZOMBIES - LLEGA LA NAVIDAD! *NUEVA ACTUALIZACION*,2019-12-06,698224,67355,1452,Dec
1636,KARMALAND - EL ROBO MAS PELIGROSO (MEJORES MOMENTOS),2019-12-06,1473086,104438,1261,Dec
1637,KARMALAND - CONSTRUIMOS UN SUPER FARO + SORTEO!,2019-12-06,3933305,309891,2614,Dec
1638,DESASTRES NATURALES EN MINECRAFT REALMS,2019-12-05,2123322,150680,1535,Dec
1639,KARMALAND - LOLITO REACCIONA A NUESTRA MANSION (MEJORES MOMENTOS),2019-12-04,1538561,117846,1120,Dec
1640,NIVEL MAX. PASE DE *TEMPORADA 1* - MODERN WARFARE!,2019-12-04,452591,35917,146,Dec
1641,KARMALAND - NUEVO PUENTE Y ¿FARO GIGANTE?,2019-12-03,2467037,214318,3947,Dec
1642,INCREIBLE ACTUALIZACION *NUEVOS MAPAS* (TEMPORADA 1) MODERN WARFARE!,2019-12-03,470473,36034,147,Dec
1643,KARMALAND - RUBIUS EL CURA LOCO! (MEJORES MOMENTOS),2019-12-02,1520712,114322,1381,Dec
1644,EPICO COMBATE EN EL TELE SILLA - MURDER MYSTERY,2019-12-02,1208283,101584,873,Dec
1645,KARMALAND - TERMINAMOS NUESTRA MANSION!,2019-12-02,4468342,316919,4393,Dec
1646,PULPO GIGANTE! - CON WILLY Y FARGAN *SUPER ACTUALIZACION*,2019-12-01,1652273,84620,848,Dec
1647,¿EL MEJOR JUEGO DE MINECRAFT REALMS?,2019-11-30,1681026,135551,1101,Nov
1648,KARMALAND - VEGETTA777 CALVO GIGANTE (MEJORES MOMENTOS),2019-11-30,1504692,116542,1330,Nov
1649,KARMALAND - EL SALON DE LA MANSION!,2019-11-29,2626658,223869,4279,Nov
1650,VOLVEMOS A PINTURILLO 2,2019-11-29,1001585,114847,1786,Nov
1651,KARMALAND - RUBIUS ME TROLLEA (MEJORES MOMENTOS),2019-11-28,2824959,186254,3475,Nov
1652,ASESINO EN EL TREN! - MURDER MYSTERY,2019-11-28,1056714,86864,835,Nov
1653,KARMALAND - LA MANSION DE VEGETTA777,2019-11-27,3319074,352971,9430,Nov
1654,VICTORIAS GRATIS EN *BLACK FRIDAY*  MODERN WARFARE,2019-11-27,428891,36852,162,Nov
1655,MI PRIMERA VEZ EN MINECRAFT REALMS,2019-11-26,1520876,175459,4049,Nov
1656,KARMALAND - ROBO PELIGROSO! 🐺 (MEJORES MOMENTOS),2019-11-26,1332372,107660,2077,Nov
1657,KARMALAND - NUESTRA MANSION!,2019-11-25,3617725,341925,3207,Nov
1658,EL BEBE ASESINO 😱 MURDER MYSTERY,2019-11-25,1278921,156524,1456,Nov
1659,KARMALAND - EL SOBORNO DE LUZU (MEJORES MOMENTOS),2019-11-24,1627773,148276,1634,Nov
1660,"SI NOS ENFADAMOS, ACABAMOS EL DIRECTO! 😂 MODERN WARFARE",2019-11-24,540153,57378,163,Nov
1661,KARMALAND - COMENZAMOS LA CASA Y NUEVOS CULTIVOS!,2019-11-24,5758670,354805,4002,Nov
1662,NOS HAN ROBADO LA VICTORIA - BUILD BATTLE,2019-11-23,619873,66172,1897,Nov
1663,KARMALAND - TRAMPAS PARA PECES,2019-11-22,2630067,232235,4160,Nov
1664,¿BEBER O VIVIR? - MURDER MYSTERY,2019-11-22,1343022,147201,931,Nov
1665,KARMALAND - LOBO NOCTURNO (MEJORES MOMENTOS),2019-11-21,1894363,132269,1811,Nov
1666,MI PRIMER RELOJ - MODERN WARFARE,2019-11-21,498531,47393,214,Nov
1667,KARMALAND - EL CASINO VA A LLEGAR!,2019-11-20,3442950,276086,2502,Nov
1668,LUCHA DE COCODRILOS - PLANET ZOO,2019-11-20,651826,66405,965,Nov
1669,KARMALAND - FARGAN VISITA LA FORTALEZA (MEJORES MOMENTOS),2019-11-19,1653557,123270,1616,Nov
1670,SUPER DIVERTIDO! - READYSET HEROES! *YA DISPONIBLE*,2019-11-19,317946,37177,605,Nov
1671,KARMALAND - NUEVAS TORRES Y CULTIVOS!,2019-11-19,7522393,325546,3645,Nov
1672,REACCIONANDO *NUEVO* AUDI A1 ADRENALIN,2019-11-18,1012967,130788,4407,Nov
1673,KARMALAND   MI NUEVO AMIGO SICARIO! (MEJORES MOMENTOS),2019-11-17,1287897,102515,1657,Nov
1674,LLEGANDO A *NIVEL MAXIMO 155* EN DIRECTO - MODERN WARFARE,2019-11-17,610029,55746,177,Nov
1675,KARMALAND - SUPER CULTIVOS,2019-11-16,2953849,280612,4995,Nov
1676,WIGETTA EN PLANET ZOO ¿NUEVA SERIE? #1,2019-11-16,1275179,145915,3660,Nov
1677,KARMALAND - SE QUEMA LA IGLESIA ⛪️🔥  (MEJORES MOMENTOS),2019-11-15,1068551,82460,1219,Nov
1678,MI MAYOR GRITO! - MURDER MYSTERY,2019-11-15,1497752,197111,4085,Nov
1679,KARMALAND - NUEVOS MODS!,2019-11-14,3714934,350699,2544,Nov
1680,SI TE ENFADAS PIERDES 🤣 - MODERN WARFARE (NIVEL MAXIMO),2019-11-14,556675,53365,263,Nov
1681,KARMALAND - NUEVO ESCANER DE CARA Y AYUNTAMIENTO,2019-11-13,2971671,245935,7554,Nov
1682,MURDER MYSTERY - SOY INOCENTE MAS BUENO DEL MUNDO,2019-11-13,1172022,138963,1190,Nov
1683,KARMALAND - RUBIUS ENSEÑA SU NUEVA CASA (MEJORES MOMENTOS),2019-11-12,1803174,126282,1414,Nov
1684,MODERN WARFARE - ¿LLEGAREMOS AL NIVEL MAXIMO? 🏆 AU AU AU,2019-11-12,569422,50246,222,Nov
1685,"KARMALAND - ROSAS, ROCA Y ARENA! ¿QUE HAREMOS?",2019-11-11,3519334,326367,2771,Nov
1686,MINECRAFT CON NOOBS - CARRERA DE ELITROS,2019-11-11,820258,99397,1509,Nov
1687,KARMALAND - PUERTA DE CASTILLO AUTOMATICA,2019-11-10,3361769,263322,7755,Nov
1688,NUEVOS MAPAS GRATIS! - MODERN WARFARE (Nivel 134),2019-11-10,731328,68849,287,Nov
1689,KARMALAND - LA CORONA DE REY  (MEJORES MOMENTOS),2019-11-09,1093438,87817,1085,Nov
1690,TUNEO MI COCHE - NEED FOR SPEED HEAT,2019-11-09,942894,113550,1986,Nov
1691,KARMALAND - DIA DE COMPRAS + NOVEDADES EN CASA!,2019-11-08,3453462,283441,3076,Nov
1692,DEATH STRANDING - UN MUNDO DESCONOCIDO (Hideo Kojima),2019-11-08,2078865,175167,3040,Nov
1693,KARMALAND - LA BOMBA DE RUBIUS *SALE MAL* (MEJORES MOMENTOS),2019-11-07,1582532,154437,1252,Nov
1694,VEGETTA EL METRALLETA TRA TRA TRA - MURDER MYSTERY,2019-11-07,1349552,110332,947,Nov
1695,KARMALAND - LA GRAN MURALLA,2019-11-07,11903455,446435,6999,Nov
1696,MI PRIMER COCHE - NEED FOR SPEED HEAT #1,2019-11-06,1655643,150463,3341,Nov
1697,KARMALAND - VEGETTA REFORMA TU CASA! (MEJORES MOMENTOS),2019-11-05,1351235,117706,1413,Nov
1698,MI PRIMER ARMA DE ORO! *MODERN WARFARE* (NIVEL 100),2019-11-05,629888,54454,249,Nov
1699,KARMALAND - AYUDAMOS A LOLITO Y MANGEL #15,2019-11-05,5605766,347782,3534,Nov
1700,KARMALAND - EL GRAN COMBATE!,2019-11-04,1278264,121730,1366,Nov
1701,CONOCIENDO AL JOKER EN MURDER MYSTERY,2019-11-03,1421180,118146,2053,Nov
1702,MODERN WARFARE - COMO CONSEGUIR ARMAS DE ORO,2019-11-03,760411,59617,288,Nov
1703,KARMALAND - EL NINJA DE LA PIEDRA (MEJORES MOMENTOS),2019-11-02,1353230,105592,927,Nov
1704,EL CALVO DE LA SUERTE!,2019-11-02,961771,88317,1028,Nov
1705,KARMALAND - EVENTO ESPECIAL HALLOWEEN 🎃 #14,2019-11-01,4067733,372967,2656,Nov
1706,🎃 HALLOWEEN 🎃SOY JASON EN MURDER MISTERY,2019-11-01,1911316,143357,1232,Nov
1707,ESPECIAL HALLOWEEN *HISTORIAS DE TERROR* (MINECRAFT CON NOOBS),2019-10-31,1467598,192823,2239,Oct
1708,WIGETTA Y LA *ESTRATEGIA SECRETA* (WOT),2019-10-31,319037,32582,625,Oct
1709,KARMALAND - LA FABRICA DE PIEDRA #13,2019-10-30,3951185,318054,5482,Oct
1710,VEGETTA777 vs 5 ENEMIGOS *MODERN WARFARE*,2019-10-30,484024,54250,823,Oct
1711,KARMALAND - PROFESOR VEGETTA777 (MEJORES MOMENTOS),2019-10-29,1580019,117431,1201,Oct
1712,SECRET NEIGHBOR - CONSEGUIMOS ABRIR LA PUERTA! (Juego completo),2019-10-29,5938349,225757,2516,Oct
1713,KARMALAND - EXPLOTAN MI TUNEL SECRETO 💥 ¿QUIEN HA SIDO? #12,2019-10-28,3316523,257167,5106,Oct
1714,MURDER MYSTERY - EL ASESINO ES...,2019-10-28,2245033,152164,3377,Oct
1715,COMO CONSEGUIR CABEZAS DE MOBS - MINECRAFT CON NOOBS,2019-10-27,1181021,120471,1633,Oct
1716,KARMALAND - EL DIA MAS EXPLOSIVO (MEJORES MOMENTOS),2019-10-27,1145262,94352,1003,Oct
1717,KARMALAND - AMANTE DE LA ROCA #11,2019-10-26,4650742,426413,4587,Oct
1718,EL MOMENTO MAS *EPICO* DE (MINECRAFT CON NOOBS),2019-10-26,598503,63487,814,Oct
1719,KARMALAND - MI TUNEL SECRETO! #10,2019-10-25,3832919,276174,5596,Oct
1720,"MODERN WARFARE - PROBANDO JUEGO COMPLETO! (WILLYREX, ANGEL Y VEGETTA777)",2019-10-25,964015,74806,495,Oct
1721,MINECRAFT CON NOOBS - NOOBS VOLADORES,2019-10-24,1658781,160334,1316,Oct
1722,KARMALAND ¿QUIEN ES LA HERMANDAD? (MEJORES MOMENTOS),2019-10-24,2479733,156470,1408,Oct
1723,KARMALAND - CREEPERS Y SUPER ISLA! #9,2019-10-23,4117274,292089,2501,Oct
1724,HAY 2 ASESINOS ¿QUIEN SERA? (MURDER MYSTERY),2019-10-23,1698440,119133,1372,Oct
1725,KARMALAND - INVESTIGADORES RUBIUS Y VEGETTA (MEJORES MOMENTOS),2019-10-22,1774359,137406,1699,Oct
1726,LA PRINCESA CHICLE EN BUILD BATTLE,2019-10-22,1061888,92544,1396,Oct
1727,KARMALAND - CONSTRUIMOS UN ASCENSOR #8,2019-10-21,3299917,301695,11462,Oct
1728,ME CAE UN RAYO Y ME MATA *INCREIBLE* (MURDER MYSTERY),2019-10-21,1426841,132429,1010,Oct
1729,KARMALAND - SECUESTRAMOS EL CERDO DE RUBIUS (MEJORES MOMENTOS),2019-10-20,1563624,120317,1371,Oct
1730,MINECRAFT CON NOOBS - UNA CASA PARA ELISABETH,2019-10-20,1543489,140691,4642,Oct
1731,KARMALAND - PIRAÑAS Y TRIANGULO DE LAS BERMUDAS #7,2019-10-19,3354719,333605,4365,Oct
1732,SOY EL CABALLERO VEGETTA *GRATIS* (Conqueror’s Blade),2019-10-19,499195,54212,1272,Oct
1733,MINECRAFT CON NOOBS - HUEVO DE DRAGON Y BUCEADORES PROFESIONALES,2019-10-18,1033169,170817,3377,Oct
1734,WIGETTA en PLANTAS vs ZOMBIES *NUEVO MODO*,2019-10-18,1029663,81559,834,Oct
1735,KARMALAND - COMIENZO MI ISLA EN EL CIELO #6,2019-10-17,5610991,423498,6504,Oct
1736,SOY EL JOKER *EL BROMAS*  (MURDER MYSTERY),2019-10-17,1655856,134922,1782,Oct
1737,KARMALAND - MANGEL PISA UNA MINA Y...💥 (MEJORES MOMENTOS),2019-10-16,1739532,123012,1193,Oct
1738,EL MEJOR DON CANGREJO DE BOB ESPONJA (MINECRAFT CON NOOBS),2019-10-16,1447429,131785,1402,Oct
1739,KARMALAND - MI GRANJA AUTOMATICA DE GALLINAS #5,2019-10-15,4022770,326438,7130,Oct
1740,FORTNITE *NUEVA TEMPORADA* CAPITULO 2 (BATTLE ROYALE),2019-10-15,2070653,116815,1912,Oct
1741,KARMALAND - CONOZCO A *MI FUTURO AMOR* (MEJORES MOMENTOS),2019-10-14,2119840,159793,2376,Oct
1742,NOS MATAMOS ENTRE NOSOTROS 😱 (MURDER MYSTERY),2019-10-14,1401822,137252,1148,Oct
1743,KARMALAND - NECESITO AYUDA! #4,2019-10-13,5173657,393534,4435,Oct
1744,COMPLETAMOS MINECRAFT  (CON NOOBS),2019-10-13,1088154,102041,1471,Oct
1745,MINECRAFT CON  NOOBS - LUCHAMOS CONTRA EL DRAGON ¿QUE PASARA?,2019-10-12,2160604,241355,2263,Oct
1746,SOY EL ASESINO *MURDER MYSTERY* (MINECRAFT CON NOOBS),2019-10-12,1966277,170466,1903,Oct
1747,KARMALAND - MI PARAISO SECRETO #3,2019-10-11,5105138,475765,9647,Oct
1748,LO HEMOS ENCONTRADO!!! - MINECRAFT CON NOOBS,2019-10-11,1130798,84362,629,Oct
1749,KARMALAND - LOS DIOSES SE ENFADAN (MEJORES MOMENTOS) #1,2019-10-10,2686004,188758,2351,Oct
1750,MINECRAFT CON NOOBS - LAS PRUEBAS DEL DRAGON,2019-10-10,1670745,165327,2322,Oct
1751,KARMALAND - MI NUEVO HOGAR #2,2019-10-09,6649791,473539,5060,Oct
1752,ME TROLLEAN LOS NOOBS - MINECRAFT CON NOOBS,2019-10-09,1503555,88520,1329,Oct
1753,MINECRAFT CON NOOBS - COMBATES DE GLADIADORES! #52,2019-10-08,1702733,170514,2351,Oct
1754,IRON MAN (REALIDAD VS MINECRAFT),2019-10-08,820617,71646,1282,Oct
1755,KARMALAND - COMIENZA NUESTRA AVENTURA #1,2019-10-07,11010511,736324,28247,Oct
